"location", "name", "demonym", "inseeCode"
"http://dbpedia.org/resource/Saint-Sylvestre,_Haute-Savoie", "Saint-Sylvestre (Haute-Savoie)", "Saint-Sylvestrins", 74254
"http://dbpedia.org/resource/Saint-Symphorien,_Sarthe", "Saint-Symphorien (Sarthe)", "Saint-Symphorinois, Saint-Symphorinoise", 72321
"http://dbpedia.org/resource/Saint-Vallier-de-Thiey", "Saint-Vallier-de-Thiey", "Vallerois", 6130
"http://dbpedia.org/resource/Saint-Vincent-des-Prés,_Sarthe", "Saint-Vincent-des-Prés (Sarthe)", "Viventien, Viventienne", 72234
"http://dbpedia.org/resource/Sainte-Cérotte", "Sainte-Cérotte", "Cérottois, Cérottoise", 72272
"http://dbpedia.org/resource/Sainte-Jamme-sur-Sarthe", "Sainte-Jamme-sur-Sarthe", "Saint-Jammois, Saint-Jammoise", 72289
"http://dbpedia.org/resource/Sainte-Osmane", "Sainte-Osmane", "Osmanien, Osmanienne", 72304
"http://dbpedia.org/resource/Sainte-Sabine-sur-Longève", "Sainte-Sabine-sur-Longève", "Sabinois, Sabinoise", 72319
"http://dbpedia.org/resource/Salernes", "Salernes", "Salernois", 83121
"http://dbpedia.org/resource/Sames,_Pyrénées-Atlantiques", "Sames (Pyrénées-Atlantiques)", "Samot", 64502
"http://dbpedia.org/resource/Sandillon", "Sandillon", "Sandillonnais", 45300
"http://dbpedia.org/resource/Santa-Maria-Poggio", "Santa-Maria-Poggio", "Poghjulacci", 2
"http://dbpedia.org/resource/Santa-Maria-di-Lota", "Santa-Maria-di-Lota", "Miumesi", 2
"http://dbpedia.org/resource/Steene", "Steene", "Steenois", 59579
"http://dbpedia.org/resource/Steenvoorde", "Steenvoorde", "Steenvoordois", 59580
"http://dbpedia.org/resource/Strazeele", "Strazeele", "Strazeelois", 59582
"http://dbpedia.org/resource/Surfonds", "Surfonds", "Surfondais, Surfondaise", 72345
"http://dbpedia.org/resource/Sury-aux-Bois", "Sury-aux-Bois", "Suryens", 45316
"http://dbpedia.org/resource/Sète", "Sète", "Sétois", 34301
"http://dbpedia.org/resource/Sénoville", "Sénoville", "Senovillais", 50572
"http://dbpedia.org/resource/Sévérac", "Sévérac (Loire-Atlantique)", "Sévéracaises, Sévéracais", 44196
"http://dbpedia.org/resource/Sœurdres", "Sœurdres", "Soeurdréen, Soeurdréenne", 49335
"http://dbpedia.org/resource/Tamerville", "Tamerville", "Tamervillais", 50588
"http://dbpedia.org/resource/Tancoigné", "Tancoigné", "Tancoignéen, Tancoignéenne", 49342
"http://dbpedia.org/resource/Tart-l'Abbaye", "Tart-l'Abbaye", "Tartabasciens", 21621
"http://dbpedia.org/resource/Teillé,_Loire-Atlantique", "Teillé (Loire-Atlantique)", "Teilléens, Teilléennes", 44202
"http://dbpedia.org/resource/Teillé,_Sarthe", "Teillé (Sarthe)", "Teillois, Teilloise", 72349
"http://dbpedia.org/resource/Valanjou", "Valanjou", "Valanjevin, Valanjevine", 49153
"http://dbpedia.org/resource/Valbonne", "Valbonne", "Valbonnais", 6152
"http://dbpedia.org/resource/Valcivières", "Valcivières", "Cheveyrand", 63441
"http://dbpedia.org/resource/Valence,_Drôme", "Arrondissement de Valence", "Valentinois", 26362
"http://dbpedia.org/resource/Valence,_Drôme", "Valence (Drôme)", "Valentinois", 26362
"http://dbpedia.org/resource/Valence,_Drôme", "Valence (Tarn-et-Garonne)", "Valentinois", 26362
"http://dbpedia.org/resource/Valennes", "Valennes", "Valennois, Valennoise", 72373
"http://dbpedia.org/resource/Vallet", "Vallet (Loire-Atlantique)", "Valletaise, Valletais", 44212
"http://dbpedia.org/resource/Vals-les-Bains", "Vals-les-Bains", "Valsois", 7331
"http://dbpedia.org/resource/Vancé", "Vancé", "Vancéen, Vancéenne", 72368
"http://dbpedia.org/resource/Vanzy", "Vanzy", "Vanziens", 74291
"http://dbpedia.org/resource/Varades", "Varades", "Varadaises, Varadais", 44213
"http://dbpedia.org/resource/Varennes-Changy", "Varennes-Changy", "Varennois", 45332
"http://dbpedia.org/resource/Varouville", "Varouville", "Varouvillais", 50618
"http://dbpedia.org/resource/Varsberg", "Varsberg", "Varsbergeois", 57696
"http://dbpedia.org/resource/Vasteville", "Vasteville", "Vastevillais", 50620
"http://dbpedia.org/resource/Vauchrétien", "Vauchrétien", "Valchristinois, Valchristinoise", 49363
"http://dbpedia.org/resource/Vaulandry", "Vaulandry", "Vallilandriais, Vallilandriaise", 49380
"http://dbpedia.org/resource/Vauville,_Manche", "Vauville (Manche)", "Vauvillais", 50623
"http://dbpedia.org/resource/Vaux-sous-Aubigny", "Vaux-sous-Aubigny", "Vauxois, Vauxoises", 52509
"http://dbpedia.org/resource/Vaux-sur-Saint-Urbain", "Vaux-sur-Saint-Urbain", "Vauxois, Vauxoises", 52511
"http://dbpedia.org/resource/Vay,_Loire-Atlantique", "Vay", "Vayennes, Vayens", 44214
"http://dbpedia.org/resource/Vayrac", "Vayrac", "Vayracois, Vayracoises", 46330
"http://dbpedia.org/resource/Velanne", "Velanne", "Velannois", 38531
"http://dbpedia.org/resource/Vence", "Vence", "Vençois", 6157
"http://dbpedia.org/resource/Vence", "Canton de Vence", "Vençois", 6157
"http://dbpedia.org/resource/Vengeons", "Vengeons", "Vengeonnais", 50625
"http://dbpedia.org/resource/Vergonnes", "Vergonnes", "Vergonnais, Vergonnaise", 49366
"http://dbpedia.org/resource/Vern-d'Anjou", "Vern-d'Anjou", "Vernois", 49367
"http://dbpedia.org/resource/Vernantes", "Vernantes", "Vernantais, Vernantaise", 49368
"http://dbpedia.org/resource/Verneil-le-Chétif", "Verneil-le-Chétif", "Vernalien", 72369
"http://dbpedia.org/resource/Vernoil-le-Fourrier", "Vernoil-le-Fourrier", "Vernoilais, Vernoilaise", 49369
"http://dbpedia.org/resource/Saint_Martin_(island)", "Saint-Martin (île)", ";",
"http://dbpedia.org/resource/Versailles,_Yvelines", "Arrondissement de Versailles", "Versaillais", 78646
"http://dbpedia.org/resource/Versailles,_Yvelines", "Versailles (groupe japonais)", "Versaillais", 78646
"http://dbpedia.org/resource/Versailles,_Yvelines", "Versailles", "Versaillais", 78646
"http://dbpedia.org/resource/Vertus", "Vertus", "Vertusiens", 51612
"http://dbpedia.org/resource/Veyrier-du-Lac", "Veyrier-du-Lac", "Veyrolain", 74299
"http://dbpedia.org/resource/Vezot", "Vezot", "Vezotin, Vezotine", 72372
"http://dbpedia.org/resource/Vibraye", "Vibraye", "Vibraysien, Vibraysienne", 72373
"http://dbpedia.org/resource/Vidouville", "Vidouville", "Vidouvillais", 50635
"http://dbpedia.org/resource/Vieillevigne,_Loire-Atlantique", "Vieillevigne (Loire-Atlantique)", "Vieillevignois, Vieillevignoises", 44216
"http://dbpedia.org/resource/Vienne,_Isère", "Vienne (Isère)", "Viennois", 38544
"http://dbpedia.org/resource/Vienne-en-Val", "Vienne-en-Val", "Viennois", 45335
"http://dbpedia.org/resource/Vieux-Berquin", "Vieux-Berquin", "Vieux-Berquinois", 59615
"http://dbpedia.org/resource/Viglain", "Viglain", "Viglainois", 45337
"http://dbpedia.org/resource/Vigneux-de-Bretagne", "Vigneux-de-Bretagne", "Vignolais, Vignolaises", 44217
"http://dbpedia.org/resource/Vignoux-sous-les-Aix", "Vignoux-sous-les-Aix", "Vignogilois", 18280
"http://dbpedia.org/resource/Vihiers", "Vihiers", "Vihiersois, Vihiersoise", 49373
"http://dbpedia.org/resource/Villaines-la-Carelle", "Villaines-la-Carelle", "Villainois, Villainoise", 72374
"http://dbpedia.org/resource/Villaines-la-Gonais", "Villaines-la-Gonais", "Villainois, Villainoise", 72375
"http://dbpedia.org/resource/Villaines-sous-Malicorne", "Villaines-sous-Malicorne", "Villainais, Villainaise", 72377
"http://dbpedia.org/resource/Villaz", "Villaz", "villazois", 74303
"http://dbpedia.org/resource/Villebaudon", "Villebaudon", "Villebaudonnais", 50637
"http://dbpedia.org/resource/Villedieu-la-Blouère", "Villedieu-la-Blouère", "Théopolitain, Théopolitaine", 49375
"http://dbpedia.org/resource/Villedieu-lès-Bailleul", "Villedieu-lès-Bailleul", "Théocitadins", 61505
"http://dbpedia.org/resource/Villemandeur", "Villemandeur", "Mandeurais ou Mandorais", 45338
"http://dbpedia.org/resource/Villemoisan", "Villemoisan", "Villemoisanais, Villemoisanaise", 49376
"http://dbpedia.org/resource/Villemoutiers", "Villemoutiers", "Villamonastériens", 45339
"http://dbpedia.org/resource/Villemurlin", "Villemurlin", "Villemurlinois, Villemurlinoises", 45340
"http://dbpedia.org/resource/Villepot", "Villepot", "Villepotaises, Villepotais", 44218
"http://dbpedia.org/resource/Villiers-le-Sec,_Haute-Marne", "Villiers-le-Sec (Haute-Marne)", "Villiers-le-Secois, Villiers-le-Secoises", 52535
"http://dbpedia.org/resource/Vineuil-Saint-Firmin", "Canton de Vineuil", "vinoliens", 60695
"http://dbpedia.org/resource/Vineuil-Saint-Firmin", "Vineuil-Saint-Firmin", "vinoliens", 60695
"http://dbpedia.org/resource/Vingt-Hanaps", "Vingt-Hanaps", "Vingt-Hanapsiens", 61509
"http://dbpedia.org/resource/Vinzier", "Vinzier", "Vinzolais", 74308
"http://dbpedia.org/resource/Violaines", "Violaines", "Violainois, Violainoises", 62863
"http://dbpedia.org/resource/Violay", "Violay", "Violaysien", 42334
"http://dbpedia.org/resource/Vion,_Sarthe", "Vion (Sarthe)", "Vionnais, Vionnaise", 72378
"http://dbpedia.org/resource/Vitry-aux-Loges", "Vitry-aux-Loges", "Vitrylogiens", 45346
"http://dbpedia.org/resource/Vitry-lès-Nogent", "Vitry-lès-Nogent", "Vitryers, Vitryères", 52541
"http://dbpedia.org/resource/Vitry-sur-Orne", "Vitry-sur-Orne", "Vitrien, Vitrienne", 57724
"http://dbpedia.org/resource/Viuz-en-Sallaz", "Viuz-en-Sallaz", "Viuzienne, Viuzien", 74311
"http://dbpedia.org/resource/Viuz-la-Chiésaz", "Viuz-la-Chiésaz", "Viulan", 74310
"http://dbpedia.org/resource/Vivoin", "Vivoin", "Vivoinais, Vivoinaise", 72380
"http://dbpedia.org/resource/Voisines,_Haute-Marne", "Voisines (Haute-Marne)", "Vesignois, Vesignoises", 52545
"http://dbpedia.org/resource/Voissant", "Voissant", "voissigniauds", 38564
"http://dbpedia.org/resource/Voivres-lès-le-Mans", "Voivres-lès-le-Mans", "Voivrais, Voivraise", 72381
"http://dbpedia.org/resource/Volckerinckhove", "Volckerinckhove", "Volckerinckhovois", 59628
"http://dbpedia.org/resource/Volnay,_Sarthe", "Volnay (Sarthe)", "Volnaysien, Volnaysienne", 72382
"http://dbpedia.org/resource/Vouvray-sur-Huisne", "Vouvray-sur-Huisne", "Vouvraysien, Vouvraysienne", 72383
"http://dbpedia.org/resource/Vrigny,_Orne", "Vrigny (Orne)", "Vrignois", 61511
"http://dbpedia.org/resource/Vritz", "Vritz", "Vritziens, Vritziennes", 44219
"http://dbpedia.org/resource/Vue,_Loire-Atlantique", "Vue (Loire-Atlantique)", "Veuzéennes, Veuzéens", 44220
"http://dbpedia.org/resource/Greneville-en-Beauce", "Greneville-en-Beauce", "Grenevillois", 45160
"http://dbpedia.org/resource/Grez-Neuville", "Grez-Neuville", "Grez-Neuvillois, Grez-Neuvilloise", 49155
"http://dbpedia.org/resource/Griselles,_Loiret", "Griselles (Loiret)", "Grisellois", 45161
"http://dbpedia.org/resource/Groisy", "Groisy", "Groisiliens / Groisiliennes", 74137
"http://dbpedia.org/resource/Grugé-l'Hôpital", "Grugé-l'Hôpital", "Grugéen, Grugéenne", 49156
"http://dbpedia.org/resource/Gréville-Hague", "Gréville-Hague", "Grévillais", 50220
"http://dbpedia.org/resource/Grézieu-la-Varenne", "Grézieu-la-Varenne", "Grézirottes , Grézirots", 69094
"http://dbpedia.org/resource/Grézillé", "Grézillé", "Grézillois, Grézilloise", 49154
"http://dbpedia.org/resource/Guerting", "Guerting", "Guertingeois, Guertingeoise", 57274
"http://dbpedia.org/resource/Gueux,_Marne", "Gueux (Marne)", "Gueuxiens", 51282
"http://dbpedia.org/resource/Guigneville", "Guigneville", "Guignevillois", 45162
"http://dbpedia.org/resource/Guilberville", "Guilberville", "Guilbervillais", 50224
"http://dbpedia.org/resource/Guindrecourt-sur-Blaise", "Guindrecourt-sur-Blaise", "Guindrecourtois, Guindrecourtoises", 52232
"http://dbpedia.org/resource/Guécélard", "Guécélard", "Guécélardais, Guécélardaise", 72146
"http://dbpedia.org/resource/Guénange", "Guénange", "Guénangeois", 57269
"http://dbpedia.org/resource/Gy-les-Nonains", "Gy-les-Nonains", "Gyssois", 45165
"http://dbpedia.org/resource/Gée", "Gée", "Géen, Géenne", 49147
"http://dbpedia.org/resource/Gémigny", "Gémigny", "Gémignois", 45152
"http://dbpedia.org/resource/Habère-Poche", "Habère-Poche", "Dhabérans", 74140
"http://dbpedia.org/resource/Hambye", "Hambye", "Hambions ou Hambyons", 50228
"http://dbpedia.org/resource/Hamelin,_Manche", "Hamelin (Manche)", "Hamelinois", 50229
"http://dbpedia.org/resource/Jouy-aux-Arches", "Jouy-aux-Arches", "Gaudassien, Gaudassienne", 57350
"http://dbpedia.org/resource/Jouy-en-Pithiverais", "Jouy-en-Pithiverais", "Joviciens", 45174
"http://dbpedia.org/resource/Jouy-le-Potier", "Jouy-le-Potier", "Joviciens", 45175
"http://dbpedia.org/resource/Joué-du-Bois", "Joué-du-Bois", "Gaudiacéens", 61209
"http://dbpedia.org/resource/Joué-en-Charnie", "Joué-en-Charnie", "Jouesien, Jouesienne", 72149
"http://dbpedia.org/resource/Joué-l'Abbé", "Joué-l'Abbé", "Joyeu, Joyeuse", 72150
"http://dbpedia.org/resource/Juigné-sur-Loire", "Juigné-sur-Loire", "Juignéen, Juignéenne", 49167
"http://dbpedia.org/resource/Juigné-sur-Sarthe", "Juigné-sur-Sarthe", "Juignéen, Juignéenne", 72151
"http://dbpedia.org/resource/Juillé,_Sarthe", "Juillé (Sarthe)", "Juilléen, Juilléenne", 720152
"http://dbpedia.org/resource/Juranville", "Juranville", "Juranvillois", 45176
"http://dbpedia.org/resource/Juvardeil", "Juvardeil", "Juvardeillais, Juvardeillaise", 49170
"http://dbpedia.org/resource/Juvigny-le-Tertre", "Juvigny-le-Tertre", "Juvignais", 50260
"http://dbpedia.org/resource/Juvigny-sous-Andaine", "Juvigny-sous-Andaine", "Juvignasiens", 61211
"http://dbpedia.org/resource/Juzennecourt", "Juzennecourt", "Juzennecourtois, Juzennecourtoises", 52253
"http://dbpedia.org/resource/Livernon", "Livernon", "Livernonais, Livernonaises", 46176
"http://dbpedia.org/resource/Livet-en-Saosnois", "Livet-en-Saosnois", "Livetain, Livetaine", 72104
"http://dbpedia.org/resource/Liézey", "Liézey", "Pouhas", 88269
"http://dbpedia.org/resource/Lodève", "Lodève", "Lodèvois", 34142
"http://dbpedia.org/resource/Loiré", "Loiré", "Loiréen, Loiréenne", 49178
"http://dbpedia.org/resource/Loiré", "Loire", "Loiréen, Loiréenne", 49178
"http://dbpedia.org/resource/Lombron", "Lombron", "Lombronnais, Lombronnaise", 72165
"http://dbpedia.org/resource/Lommerange", "Lommerange", "Lommerangeois", 57411
"http://dbpedia.org/resource/Longué-Jumelles", "Longué-Jumelles", "Longuéen-Jumellois, Longuéenne-Jumelloise", 49180
"http://dbpedia.org/resource/Lonlay-l'Abbaye", "Lonlay-l'Abbaye", "Lonléens", 61232
"http://dbpedia.org/resource/Looberghe", "Looberghe", "Looberghois", 59358
"http://dbpedia.org/resource/Loon-Plage", "Loon-Plage", "Loonois", 59359
"http://dbpedia.org/resource/Louailles", "Louailles", "Louaillain, Louaillaine", 72167
"http://dbpedia.org/resource/Louerre", "Louerre", "Lorien, Lorienne", 49181
"http://dbpedia.org/resource/Fleury,_Manche", "Fleury (Manche)", "Fleurions", 50185
"http://dbpedia.org/resource/Florange", "Florange", "Florangeois", 57221
"http://dbpedia.org/resource/Flottemanville-Hague", "Flottemanville-Hague", "Flottemanvillais", 50187
"http://dbpedia.org/resource/Flée,_Sarthe", "Flée (Sarthe)", "Fléen, Fléenne", 72134
"http://dbpedia.org/resource/Flêtre", "Flêtre", "Flêtrois", 59237
"http://dbpedia.org/resource/Folligny", "Folligny", "Follignais", 50188
"http://dbpedia.org/resource/Fontaine-Milon", "Fontaine-Milon", "Milonnais, Milonnaise", 49139
"http://dbpedia.org/resource/Fontaine-les-Bassets", "Fontaine-les-Bassets", "Fontenois", 61171
"http://dbpedia.org/resource/Fontenai-sur-Orne", "Fontenai-sur-Orne", "Fontenois", 61173
"http://dbpedia.org/resource/Fontenay-sur-Loing", "Fontenay-sur-Loing", "Fontenaysiens", 45148
"http://dbpedia.org/resource/Fontenay-sur-Vègre", "Fontenay-sur-Vègre", "Fontenaysien, Fontenaysienne", 72136
"http://dbpedia.org/resource/Fontevraud-l'Abbaye", "Fontevraud-l'Abbaye", "Fontevriste", 49140
"http://dbpedia.org/resource/Forges,_Maine-et-Loire", "Forges (Maine-et-Loire)", "Forgéen, Forgéenne", 49141
"http://dbpedia.org/resource/Forges,_Orne", "Forges (Orne)", "Forgerons", 61175
"http://dbpedia.org/resource/Foucherolles", "Foucherolles (Loiret)", "Foucherollais", 45149
"http://dbpedia.org/resource/Fougeré,_Maine-et-Loire", "Fougeré (Maine-et-Loire)", "Fougéréen, Fougéréenne", 49143
"http://dbpedia.org/resource/Foulayronnes", "Foulayronnes", "Foulayronnais", 47100
"http://dbpedia.org/resource/Freigné", "Freigné", "Freignéen, Freignéenne", 44225
"http://dbpedia.org/resource/Fresnay-en-Retz", "Fresnay-en-Retz", "Fresnaysiennes, Fresnaysiens", 44059
"http://dbpedia.org/resource/Freyming-Merlebach", "Freyming-Merlebach", "Merlebachois", 57240
"http://dbpedia.org/resource/Froncles", "Froncles", "Fronclois, Froncloises", 52211
"http://dbpedia.org/resource/Fronville", "Fronville", "Fronvillois, Fronvilloises", 52212
"http://dbpedia.org/resource/Fréville-du-Gâtinais", "Fréville-du-Gâtinais", "Frévillois", 45150
"http://dbpedia.org/resource/Fumel", "Fumel", "Fumélois, Fuméloises", 47106
"http://dbpedia.org/resource/Gerzat", "Gerzat", "Gerzatois, Gerzatoises", 63164
"http://dbpedia.org/resource/Gesnes-le-Gandelin", "Gesnes-le-Gandelin", "Gesnois", 72141
"http://dbpedia.org/resource/Gesté", "Groupement des éditeurs de services en ligne", "Gestois, Gestoise", 49151
"http://dbpedia.org/resource/Gesté", "Gesté", "Gestois, Gestoise", 49151
"http://dbpedia.org/resource/Gidy", "Gidy", "Gidéens", 45154
"http://dbpedia.org/resource/Giez,_Haute-Savoie", "Giez (Haute-Savoie)", "Gicans / Gicanes", 74135
"http://dbpedia.org/resource/Givraines", "Givraines", "Givrainois", 45157
"http://dbpedia.org/resource/Giéville", "Giéville", "Giévillais", 50202
"http://dbpedia.org/resource/Glandage", "Glandage", "glandageois", 26142
"http://dbpedia.org/resource/Godewaersvelde", "Godewaersvelde", "Godewaersveldois", 59262
"http://dbpedia.org/resource/Gondreville,_Loiret", "Gondreville (Loiret)", "Gondrevillois", 45158
"http://dbpedia.org/resource/Gorbio", "Gorbio", "Gorbarin", 6067
"http://dbpedia.org/resource/Loire_(department)", "Loire (département)", "Ligerians",
"http://dbpedia.org/resource/Gorcy", "Gorcy", "Gorcéens", 54234
"http://dbpedia.org/resource/Gourfaleur", "Gourfaleur", "Gourfaleurais", 50213
"http://dbpedia.org/resource/Gouvets", "Gouvets", "Gouvions", 50214
"http://dbpedia.org/resource/Grandchamp,_Sarthe", "Grandchamp (Sarthe)", "Grandchampenois", 72142
"http://dbpedia.org/resource/Grangermont", "Grangermont", "Grangermontois", 45159
"http://dbpedia.org/resource/Granges-sur-Vologne", "Granges-sur-Vologne", "Gringeauds", 88218
"http://dbpedia.org/resource/Gratot", "Gratot", "Gratotais", 50219
"http://dbpedia.org/resource/Graulhet", "Graulhet", "Graulhétois", 81105
"http://dbpedia.org/resource/Gravelines", "Gravelines", "Gravelinois", 59273
"http://dbpedia.org/resource/Gravelotte", "Gravelotte", "Gravelottin, Gravelottine", 57256
"http://dbpedia.org/resource/Hiesville", "Hiesville", "Hiesvillais", 50246
"http://dbpedia.org/resource/Holque", "Holque", "Holquois", 59307
"http://dbpedia.org/resource/Houtkerque", "Houtkerque", "Houtkerquois", 59318
"http://dbpedia.org/resource/Houtteville", "Houtteville", "Houttevillais", 50250
"http://dbpedia.org/resource/Reffuveille", "Reffuveille", "Reffuveillais", 50428
"http://dbpedia.org/resource/Reignier-Esery", "Reignier-Ésery", "Reignerand, Reignerande", 74220
"http://dbpedia.org/resource/Reilhac,_Lot", "Reilhac (Lot)", "Reilhacois", 46235
"http://dbpedia.org/resource/Remilly-sur-Lozon", "Remilly-sur-Lozon", "Rémillais", 50431
"http://dbpedia.org/resource/Renescure", "Renescure", "Renescurois", 59497
"http://dbpedia.org/resource/Rennepont", "Rennepont", "Rennepontais, Rennepontaises", 52419
"http://dbpedia.org/resource/René,_Sarthe", "René (Sarthe)", "Renéen, Renéenne", 72251
"http://dbpedia.org/resource/Requeil", "Requeil", "Requeillois, Requeilloise", 72252
"http://dbpedia.org/resource/Rexpoëde", "Rexpoëde", "Rexpoëdois", 59499
"http://dbpedia.org/resource/Riaucourt", "Riaucourt", "Riaucourtois, Riaucourtoises", 52421
"http://dbpedia.org/resource/Rizaucourt-Buchey", "Rizaucourt-Buchey", "Rizaucourtois, Rizaucourtoises", 52426
"http://dbpedia.org/resource/Thiennes", "Thiennes", "Thiennois", 59590
"http://dbpedia.org/resource/Thimory", "Thimory", "Thimoriens", 45321
"http://dbpedia.org/resource/Thivet", "Thivet", "Thivétains, Thivétaines", 52488
"http://dbpedia.org/resource/Thoigné", "Thoigné", "Thoignéen, Thoignéenne", 72354
"http://dbpedia.org/resource/Thoiré-sous-Contensor", "Thoiré-sous-Contensor", "Thoréen, Thoréenne", 72355
"http://dbpedia.org/resource/Thoiré-sur-Dinan", "Thoiré-sur-Dinan", "Thoiréen, Thoiréenne", 72356
"http://dbpedia.org/resource/Thorigné-d'Anjou", "Thorigné-d'Anjou", "Thorignéen, Thorignéenne", 49344
"http://dbpedia.org/resource/Thorigné-sur-Dué", "Thorigné-sur-Dué", "Thorignéen, Thorignéenne", 72358
"http://dbpedia.org/resource/Thorée-les-Pins", "Thorée-les-Pins", "Thoréen, Thoréenne", 72357
"http://dbpedia.org/resource/Thouarcé", "Thouarcé", "Thouarcéen, Thouarcéenne", 49345
"http://dbpedia.org/resource/Thusy", "Thusy", "Thusiens / Thusiennes", 74283
"http://dbpedia.org/resource/Théligny", "Théligny", "Thélignois, Thélignoise", 72353
"http://dbpedia.org/resource/Tiercé", "Tiercé (Maine-et-Loire)", "Tiercéen, Tiercéenne", 49347
"http://dbpedia.org/resource/Tigné", "Tigné", "Tignéen, Tignéenne", 49348
"http://dbpedia.org/resource/Tillières", "Tillières", "Tillièrois, Tillièroise", 49349
"http://dbpedia.org/resource/Tinchebray", "Tinchebray", "Tinchebrayens", 610486
"http://dbpedia.org/resource/Écommoy", "Écommoy", "Ecomméen, Ecomméenne", 72124
"http://dbpedia.org/resource/Écorpain", "Écorpain", "Ecorpinois, Ecorpinoise", 72125
"http://dbpedia.org/resource/Écouflant", "Écouflant", "Ecouflantais, Ecouflantaise", 49129
"http://dbpedia.org/resource/Écouviez", "Écouviez", "les Écouvissois", 55169
"http://dbpedia.org/resource/Écrouves", "Écrouves", "Scrofuliens", 54174
"http://dbpedia.org/resource/Écuillé", "Écuillé", "Ecuilléen", 49130
"http://dbpedia.org/resource/Éculleville", "Éculleville", "Écullevillais", 50171
"http://dbpedia.org/resource/Égry", "Égry", "les Egryons", 45132
"http://dbpedia.org/resource/Émondeville", "Émondeville", "Émondevillais", 50172
"http://dbpedia.org/resource/Épagny,_Haute-Savoie", "Épagny (Haute-Savoie)", "Épaniens / Épaniennes", 74112
"http://dbpedia.org/resource/Épieds,_Maine-et-Loire", "Épieds (Maine-et-Loire)", "Epiedois, Epiedoise", 49131
"http://dbpedia.org/resource/Épieds-en-Beauce", "Épieds-en-Beauce", "Spicaciens", 45134
"http://dbpedia.org/resource/Épineu-le-Chevreuil", "Épineu-le-Chevreuil", "Spinéen, Spinéenne", 72126
"http://dbpedia.org/resource/Étival-lès-le-Mans", "Étival-lès-le-Mans", "Etivalois, Etivaloise", 72127
"http://dbpedia.org/resource/Étriché", "Étriché", "Etrichéen, Etrichéenne", 49132
"http://dbpedia.org/resource/Évaillé", "Évaillé", "Evaillléen, Evailléenne", 72128
"http://dbpedia.org/resource/Annecy", "Annecy", "Annécien/Annécienne", 74010
"http://dbpedia.org/resource/Anse", "Anse (Rhône)", "Ansois", 69009
"http://dbpedia.org/resource/Anthy-sur-Léman", "Anthy-sur-Léman", "Anthychois / Anthychoise", 74013
"http://dbpedia.org/resource/Archamps", "Archamps", "Archampois / Archampoise", 74016
"http://dbpedia.org/resource/Ardenay-sur-Mérize", "Ardenay-sur-Mérize", "Ardenaisien, Ardenaisienne", 72007
"http://dbpedia.org/resource/Armoy,_Haute-Savoie", "Armoy", "Armoisiens / Armoisiennes", 74020
"http://dbpedia.org/resource/Arnac-Pompadour", "Arnac-Pompadour", "Pompadours", 19011
"http://dbpedia.org/resource/Arnage,_Sarthe", "Arnage", "Arnageois, Arnageoise", 72008
"http://dbpedia.org/resource/Ars-en-Ré", "Ars-en-Ré", "Casserons", 17019
"http://dbpedia.org/resource/Arçonnay", "Arçonnay", "Arçonnéens", 72006
"http://dbpedia.org/resource/Asnières-sur-Vègre", "Asnières-sur-Vègre", "Asniérois, Asniéroise", 72010
"http://dbpedia.org/resource/Assé-le-Boisne", "Assé-le-Boisne", "Asséboliens ou Asséens", 72011
"http://dbpedia.org/resource/Assé-le-Riboul", "Assé-le-Riboul", "Asséen, Asséenne", 72011
"http://dbpedia.org/resource/Aubréville", "Aubréville", "Aubrevillois", 55014
"http://dbpedia.org/resource/Audresselles", "Audresselles", "Épônois", 62056
"http://dbpedia.org/resource/Île_Howe", "Île Howe", "Howe",
"http://dbpedia.org/resource/Île_Saint-Lanne_Gramont", "Île Saint-Lanne Gramont", "Saint-Lanne Gramonte",
"http://dbpedia.org/resource/Île_de_l'Ouest", "Île de l'Ouest", "Oueste",
"http://dbpedia.org/resource/Île_du_Port", "Île du Port (îles Kerguelen)", "Porte",
"http://dbpedia.org/resource/Îles_du_Prince-de-Monaco", "Îles du Prince-de-Monaco", "De Île du Prince-de-Monaco",
"http://dbpedia.org/resource/Aussois", "Aussois", "Aussoyens / Aussoyennes", 73023
"http://dbpedia.org/resource/Auvare", "Auvare", "Auvarois", 6008
"http://dbpedia.org/resource/Auvers-le-Hamon", "Auvers-le-Hamon", "Auversois, Auversoise", 72016
"http://dbpedia.org/resource/Auvers-sous-Montfaucon", "Auvers-sous-Montfaucon", "Auversois, Auversoise", 72017
"http://dbpedia.org/resource/Avesnes-en-Saosnois", "Avesnes-en-Saosnois", "Avesnois, Avesnoise", 72018
"http://dbpedia.org/resource/Avezé", "Avezé", "Avezéen, Avezéenne", 72020
"http://dbpedia.org/resource/Avoise", "Avoise", "Avoisien, Avoisienne", 72021
"http://dbpedia.org/resource/Avrieux", "Avrieux", "Avrionlins / Avrionlines", 73026
"http://dbpedia.org/resource/Ayn,_Savoie", "Ayn", "Aynsards / Aynsardes", 73027
"http://dbpedia.org/resource/Baillif", "Baillif", "Baillifien", 97104
"http://dbpedia.org/resource/Ballon,_Sarthe", "Ballon (Sarthe)", "Ballonnais, Ballonnaise", 72023
"http://dbpedia.org/resource/Eecke", "Eecke", "Eeckois, Eeckoises", 59189
"http://dbpedia.org/resource/Engenville", "Engenville", "Engenvillois", 45133
